id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors,price
24489695,appartement,43.55088057,7.136279761,cap-d'antibes,6160,74,1,,,,,,,3,2,,0,0,5,0,0,0,1,0,0,0,389000
24489987,propriété,44.8494089,0.48564296,bergerac,24100,500,,,,,,,,19,18,,0,0,4,0,0,0,0,0,0,0,682000
24500839,divers,48.03903247,3.302257059,saint-julien-du-sault,89330,450,,,174,D,5,A,,,,,0,0,18,0,0,0,0,0,0,0,245000
24503249,appartement,43.5869711,7.117761144,antibes,6600,80,1,,,,,,,3,2,,0,0,6,1,0,0,1,0,0,0,483000
24505603,terrain,46.90749535,6.355930686,pontarlier,25300,920,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,97100
24583695,appartement,45.03354362,5.048208549,bourg-de-peage,26300,62,2,,94,C,22,D,,3,2,1,1,0,6,1,0,0,0,0,0,0,139000
24643025,maison,48.24836047,-3.253841317,plouguernevel,22110,1518,,1631,,,,,,7,5,1,0,0,8,0,0,0,0,0,0,0,108000
24701653,appartement,45.89977154,6.120547451,annecy,74000,1142,3,,,,,,Sud-Nord,4,3,1,0,1,4,0,1,1,0,0,0,0,1300000
24806233,appartement,43.42901251,6.737531492,frejus,83600,50,4,,91,C,11,C,Sud-Est,2,1,1,1,0,19,1,0,1,0,0,0,0,170000
24814971,maison,48.2680654,2.699869911,nemours,77140,300,,1112,239,E,56,F,,8,3,1,1,0,11,0,0,0,0,0,0,0,362000
24859427,maison,44.91128017,-0.240698989,libourne,33500,160,,650000,,,,,,7,3,1,0,0,9,0,0,0,0,0,0,0,598500
24889411,maison,48.02679553,3.301157478,saint-julien-du-sault,89330,69,,208,447,F,79,F,,3,2,1,1,1,16,0,0,0,0,0,0,0,138000
24929629,maison,43.53934241,5.43182512,aix-en-provence,13090,250,,22750,95,C,19,C,Sud,11,5,1,0,0,30,0,1,0,0,0,0,0,832000
24931515,maison,43.934035,0.618404974,lectoure,32700,160,,284,,,,,,7,4,1,0,1,11,0,1,0,0,0,0,0,345000
24992879,maison,46.0000512,6.242004293,thorens-glieres,74570,9209,,,,,,,Sud,4,3,1,1,1,4,0,0,0,0,0,0,0,410000
24992885,appartement,45.99844572,6.244206889,thorens-glieres,74570,6395,1,,,,,,Sud-Est,3,2,1,1,0,3,1,1,1,0,0,0,0,315000
24992887,appartement,46.00091667,6.25047876,thorens-glieres,74570,8555,,,,,,,Sud-Ouest,3,2,1,1,0,3,1,1,1,0,0,0,0,340000
24992889,appartement,45.99678621,6.247662045,thorens-glieres,74570,6385,3,,,,,,Sud-Ouest,3,2,1,1,0,3,1,1,1,0,0,0,0,309000
24992895,appartement,46.00266404,6.256413093,thorens-glieres,74570,9351,,,,,,,Sud,4,3,1,1,0,3,1,1,1,0,0,0,0,380000
25060599,terrain,45.14612407,5.337116773,saint-sauveur,38160,1400,,1400,,,,,Est-Ouest,0,0,0,0,0,2,0,0,0,0,0,0,0,109900
25077875,terrain,45.05252364,5.050602607,romans-sur-isere,26100,1000,,1000,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,162750
25259051,appartement,48.89864916,2.800664541,coupvray,77700,73,2,,,,,,Sud-Ouest,4,3,,0,0,5,1,0,0,0,0,0,0,329000
25328985,terrain,48.85943721,1.797890225,thoiry,78770,1332,,1332,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,161250
25376821,appartement,43.61120325,3.872685708,montpellier,34090,19,,,200,D,10,B,,1,,1,0,0,1,0,0,0,0,0,0,0,75600
25541445,appartement,47.87127312,2.113185664,saint-denis-de-l'hotel,45550,66,,,174,D,8,B,,3,2,1,1,0,10,0,0,0,0,0,0,0,129600
25640291,appartement,43.62889422,-1.428187052,capbreton,40130,259,2,,,,,,,1,,1,0,0,8,0,0,0,0,0,0,0,167500
25640305,appartement,43.62650831,-1.431223231,capbreton,40130,278,1,,,,,,,1,,1,0,0,8,0,0,0,0,0,0,0,206500
25640309,appartement,43.64247645,-1.434036285,capbreton,40130,229,,81,,,,,,1,1,1,0,0,8,0,0,0,0,0,0,0,150700
25822621,divers,48.19914564,3.280018783,sens,89100,152,,,167,D,39,E,,8,5,1,0,0,12,0,0,0,0,0,0,0,314000
26004171,villa,43.5811967,7.047774904,vallauris,6220,190,,2500,,,,,,5,4,,0,0,1,0,0,0,0,0,0,0,1320000
26111901,maison,43.8124898,5.756753646,pierrevert,4860,170,,1092,160,D,6,B,Sud,9,7,1,1,0,12,0,1,0,0,0,0,0,449000
26178885,terrain,45.12989863,5.058740405,arthemonay,26260,700,,700,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,80000
26231825,divers,49.29021027,-0.11259339,cabourg,14390,14488,,,388,F,21,D,,,,,0,0,18,0,0,0,0,0,0,0,209000
26252331,divers,48.99361849,2.098643457,conflans-sainte-honorine,78700,5804,,,,,,,,,,,0,0,4,0,0,0,0,0,0,0,161000
26260257,viager,49.28532908,0.998139624,elbeuf,76500,93,,508,229,D,27,D,,5,3,,1,0,12,0,0,0,0,0,0,0,37411
26297267,appartement,43.60920055,3.879500672,montpellier,34000,69,2,,,,,,Sud-Ouest,3,2,,0,0,8,1,0,0,0,0,0,0,227704
26426921,divers,48.03758268,3.29701834,saint-julien-du-sault,89330,120,,,218,D,7,B,,6,4,1,0,1,17,1,0,1,0,0,0,0,164000
26426931,divers,48.83374872,2.304098135,paris-15eme,75015,50,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,627000
26447379,appartement,49.28022613,-0.103931625,dives-sur-mer,14160,6087,1,,234,E,12,C,Sud-Ouest,4,3,1,1,1,12,0,1,0,0,0,0,0,286000
26457773,appartement,48.65356009,2.410309113,ris-orangis,91130,80,1,,243,E,56,F,,4,3,1,1,0,8,0,0,1,0,0,0,0,224000
26544217,château,44.85955512,1.327490055,calviac-en-perigord,24370,700,,120000,,,,,Sud,20,7,1,0,0,19,0,1,1,0,1,0,0,1060000
26559807,maison,45.14779606,5.014800663,charmes-sur-l'herbasse,26260,120,,330,,,,,,8,4,1,0,1,10,0,1,0,0,0,0,0,232000
26658685,appartement,43.5801127,7.116898672,antibes,6600,53,,,,,,,,2,1,,1,0,11,0,1,1,0,0,0,0,289000
26737361,maison,48.30558284,2.422905918,malesherbes,45330,130,,346,93,C,27,D,Sud-Est,5,2,1,1,1,7,0,0,0,0,0,0,0,224000
26749659,appartement,43.83065756,4.349863085,nimes,30900,85,,,168,D,41,E,,5,4,1,0,0,5,0,0,0,0,0,0,0,51000
26787095,duplex,51.04014619,2.376719728,dunkerque,59140,110,1,,262,E,61,F,Est-Ouest,5,3,1,0,0,30,0,0,1,0,0,0,0,178500
26806933,terrain,49.25640545,2.443603223,montataire,60160,642,,642,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,80000
26809121,appartement,43.58897482,7.108467967,antibes,6600,78,3,,,,,,,4,3,,0,0,5,0,0,0,1,0,0,0,380000
26831299,maison,45.33485599,5.048723205,beaurepaire,38270,220,,2800,127,C,16,C,Sud,7,4,1,1,1,14,0,1,0,0,0,0,0,344000
26831307,appartement,45.21405439,5.396556046,vinay,38470,456,,,180,D,5,A,,2,1,1,0,0,6,0,0,0,0,0,0,0,72000
26836869,villa,43.58958618,7.129863648,antibes,6600,115,,700,,,,,,4,3,,1,0,8,0,0,1,0,0,0,0,520000
26838639,maison,42.71995999,9.414091337,san-martino-di-lota,20200,185,,2680,220,D,13,C,,9,4,1,1,0,6,0,1,1,0,0,0,0,870000
26963171,appartement,43.55256566,7.132756722,cap-d'antibes,6160,85,1,,,,,,,3,2,,0,0,7,0,1,1,1,0,0,0,570000
26968941,maison,49.67606208,0.224781315,pierrefiques,76280,204,,1950,189,D,9,B,Sud,7,5,1,0,0,17,0,1,0,0,0,0,0,445000
26975285,maison,48.8002927,0.293792222,gace,61230,50,,1163,384,F,7,B,,4,2,,0,0,10,0,0,0,0,0,0,0,35000
27069823,appartement,43.65666793,3.780128459,grabels,34790,30,,,200,D,30,D,,1,,1,0,0,1,0,0,0,0,0,0,0,75600
27102147,maison,48.17298762,2.258671361,pithiviers,45300,154,,723,171,D,24,D,,6,4,1,1,0,13,0,1,0,0,0,0,0,211000
27118927,divers,44.89624986,5.018332227,chabeuil,26120,90,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,194400
27120769,maison,43.40105215,6.06425497,brignoles,83170,100,,520,,,,,,4,3,1,0,0,4,0,0,0,0,0,0,0,361000
27125941,appartement,43.49095993,6.089148026,correns,83570,7787,3,,,,,,,3,2,1,0,0,6,0,1,1,0,0,0,0,129000
27141871,maison,46.80838813,4.597601114,saint-berain-sur-dheune,71510,110,,,407,F,11,C,,5,2,1,0,1,10,0,1,0,0,0,0,0,125000
27179127,terrain,45.02174595,5.297932015,saint-jean-en-royans,26190,605,,605,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,69900
27193375,maison,43.64863194,3.779561421,grabels,34790,85,,600,70,B,5,A,,4,3,1,0,0,1,0,0,0,0,0,0,0,327000
27246437,maison,48.20060205,3.284874831,sens,89100,180,,385,157,D,28,D,,7,6,1,0,1,16,0,1,0,0,0,0,0,251000
27272499,ferme,45.90359173,3.930279329,cremeaux,42260,140,,5885,,,,,Sud,7,4,1,1,1,14,0,1,1,0,0,0,0,150000
27289549,maison,50.62961998,3.072416991,lille,59000,237,,56,270,E,35,D,,9,8,,0,0,9,0,0,0,0,0,0,0,661350
27347961,maison,48.23824163,3.117577392,brannay,89150,217,,1360,225,D,5,A,,8,5,1,0,1,29,0,1,0,0,0,0,0,262000
27435663,terrain,48.49645208,2.002492956,les-granges-le-roi,91410,773,,,,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,125000
27453147,maison,47.57968306,1.341479088,blois,41000,300,,452,,,,,Sud-Est,15,9,1,1,0,13,0,0,1,1,0,0,0,500000
27458959,maison,47.97375941,3.517088686,migennes,89400,110,,537,416,F,125,G,Sud,4,3,1,1,1,9,0,1,0,0,0,0,0,172000
27511691,appartement,46.34933733,6.4238702,anthy-sur-leman,74200,8546,2,,,,,,,4,3,1,0,1,3,1,0,0,0,0,0,0,365000
27528015,appartement,48.8552582,2.401290166,paris-20eme,75020,9509,8,,158,D,47,E,Sud,4,3,1,0,0,9,1,0,1,0,0,0,0,750000
27553909,maison,43.57940991,7.118132586,antibes,6600,105,,,158,D,6,B,,4,3,,1,0,11,0,0,0,1,0,0,0,680000
27556061,appartement,48.79898591,1.898338326,jouars-pontchartrain,78760,7919,1,,,,,,,4,3,1,1,0,4,0,0,0,0,0,0,0,681400
27590599,divers,43.97363379,5.793695233,forcalquier,4300,1200,,,186,D,6,B,,40,39,,0,0,30,0,0,0,0,0,0,0,595000
27642887,maison,44.63564749,-0.122966999,saint-laurent-du-bois,33540,210,,,,,,,,9,5,,0,0,6,0,1,0,1,0,0,0,165000
27670241,appartement,46.30633683,6.102755557,versonnex,1210,845,,,,,,,,4,3,1,0,1,1,0,1,0,0,0,0,0,434000
27754537,villa,43.53008669,6.47295235,draguignan,83300,116,,675,250,E,13,C,,6,3,1,0,1,10,0,0,0,0,1,0,0,349000
27765709,divers,47.79539983,3.566811068,auxerre,89000,1005,,,,,,,,8,8,,0,0,11,0,0,0,0,0,0,0,159000
27779585,maison,46.87791982,4.697640645,chassey-le-camp,71150,80,,255,169,D,7,B,,6,3,1,1,1,13,0,0,0,0,1,0,0,135000
28015941,terrain,48.45132254,-4.249688881,landerneau,29800,801,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,84200
28016301,terrain,48.45050903,-4.240317688,landerneau,29800,1003,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,99500
28016319,terrain,48.45181295,-4.250006365,landerneau,29800,587,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,64500
28016341,terrain,48.4488221,-4.24783054,landerneau,29800,832,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,87400
28061955,maison,45.04898784,5.050596162,romans-sur-isere,26100,119,,430,,,,,Est,5,4,1,1,1,4,0,1,0,0,0,0,0,280000
28061979,maison,48.26176087,2.697227012,nemours,77140,290,,,517,G,133,G,,9,7,1,1,1,17,0,1,0,0,0,0,0,440000
28077705,maison,47.26516537,1.379675781,saint-aignan,41110,106,,1746,315,E,94,G,,4,3,1,0,0,5,0,0,0,0,0,0,0,159000
28077957,divers,43.57789524,7.111678212,antibes,6600,130,,,,,,,,4,3,,0,0,9,0,0,1,0,0,0,0,265000
28095121,maison,43.44937495,3.422704988,pezenas,34120,200,,697,158,D,10,B,,7,6,1,0,0,18,0,0,0,1,0,0,0,395000
28118367,appartement,45.72028928,5.942444837,gresy-sur-aix,73100,93,2,,,,,,Sud-Est,3,2,1,0,1,4,0,1,1,0,0,0,0,339000
28163963,appartement,48.89766301,2.389264086,pantin,93500,32,,,,,,,,2,1,1,0,0,4,0,0,1,0,0,0,0,212000
28178637,appartement,42.6963997,2.903644201,perpignan,66000,84,2,,71,B,2,A,,4,3,1,1,0,12,0,1,0,0,0,0,0,156500
28234787,appartement,43.41310237,6.780216113,saint-raphael,83700,31,3,,266,E,12,C,,2,1,1,1,0,4,0,1,0,0,0,0,0,150000
28234827,appartement,43.42456185,6.738066603,frejus,83600,21,3,,216,D,8,B,,1,,1,0,0,7,0,1,0,0,0,0,0,89000
28234997,appartement,43.4350742,6.727898984,frejus,83600,39,1,,228,D,9,B,,2,1,1,0,0,5,0,0,0,1,0,0,0,174000
28235001,appartement,43.43387274,6.741257791,frejus,83600,2966,1,,200,D,9,B,,2,1,1,0,0,10,0,1,0,0,0,0,0,95000
28284045,maison,47.20865793,-1.494774508,saint-sebastien-sur-loire,44230,75,,120,,,,,Sud,4,3,1,0,1,7,0,1,0,0,0,0,0,267800
28308617,terrain,45.59355015,-0.043497869,chateauneuf-sur-charente,16120,3723,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,78000
28317269,maison,48.56289962,6.464420411,rehainviller,54300,147,,1600,164,D,24,D,Sud-Est,7,3,1,0,1,11,0,1,0,0,0,0,0,236900
28363931,appartement,42.71951198,1.84061001,ax-les-thermes,9110,60,1,,420,F,25,D,,3,2,1,0,0,7,0,0,0,0,0,0,0,90000
28376215,appartement,46.39223657,6.618423133,neuvecelle,74500,8785,,,,,,,Nord-Est,4,3,1,0,0,3,1,0,0,0,0,0,0,526000
28390453,appartement,45.07786669,5.771847046,vizille,38220,60,,,,,,,,3,2,1,0,0,5,0,0,0,0,0,0,0,145500
28390459,appartement,46.1976364,6.24330705,annemasse,74100,7229,,,,,,,Sud-Ouest,3,2,1,0,1,2,1,0,0,0,0,0,0,359000
28458267,appartement,48.75011039,2.513014999,boissy-saint-leger,94470,92,,8262,,,,,,5,4,1,1,0,9,0,1,0,0,0,0,0,414900
28471893,appartement,43.30477379,3.482216394,le-cap-d'agde,34300,322,1,,,,,,Nord-Est,1,,1,1,0,2,1,0,0,0,0,0,0,174000
28471895,appartement,43.3056367,3.47306174,le-cap-d'agde,34300,8155,1,,,,,,Nord-Ouest,4,3,1,1,0,2,1,0,0,0,0,0,0,358000
28471899,villa,43.44673153,4.438029599,saintes-maries-de-la-mer,13460,664,,12335,,,,,Sud,3,2,1,1,0,5,0,0,0,0,0,0,0,303000
28471901,villa,43.446746,4.434408002,saintes-maries-de-la-mer,13460,768,,2005,,,,,Sud,4,3,1,1,0,5,0,0,0,0,0,0,0,339000
28471911,divers,45.03028312,5.051519528,bourg-de-peage,26300,50,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,44000
28471917,divers,44.79826758,4.780283263,la-voulte-sur-rhone,7800,1000,,,,,,,,,,,0,0,5,0,0,0,0,0,0,0,690000
28507043,terrain,45.22258424,5.401605199,vinay,38470,6000,,6000,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,125000
28520203,divers,46.40033893,6.587663434,evian-les-bains,74500,176,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,450000
28523107,maison,46.48873601,0.323235884,iteuil,86240,285,,4182,157,D,47,E,,7,3,1,0,0,8,0,0,0,0,0,0,0,199000
28523361,divers,48.86795556,2.35859663,paris-10eme,75010,14367,,,,,,,,4,3,,0,0,9,0,0,1,0,0,0,0,730000
28563677,maison,46.5821734,0.332956424,poitiers,86000,285,,275,190,D,37,E,,10,7,1,0,0,9,0,1,1,1,0,0,0,465000
28581983,appartement,43.58251635,7.121322678,antibes,6600,160,,,,,,,,4,3,,1,0,10,0,0,0,1,0,0,0,1190000
28599055,villa,43.47383072,6.182244449,carces,83570,100,,716,276,E,63,F,,4,3,1,1,0,18,0,1,0,1,0,0,0,353000
28618583,divers,46.36687169,6.490558944,thonon-les-bains,74200,150,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,449400
28700603,appartement,48.88507996,2.343707252,paris-18eme,75018,124,1,,225,D,13,C,,4,2,1,1,0,10,0,1,0,0,0,0,0,885000
28704865,appartement,42.72688768,3.011209446,sainte-marie-la-mer,66470,675,4,,,,,,Sud-Ouest,3,2,1,1,0,5,0,0,0,0,0,0,0,380000
28771447,maison,47.97703014,3.398986465,joigny,89300,107,,,146,C,34,D,,5,3,1,0,0,18,0,0,1,0,0,0,0,113000
28771461,appartement,44.92476068,4.89111577,valence,26000,68,4,,168,D,64,F,Est,3,2,1,1,0,8,1,1,1,0,0,0,0,69000
28775627,maison,49.41204596,0.238358151,honfleur,14600,140,,70000,,,,,,5,3,1,1,0,7,0,1,0,0,0,0,0,598000
28808531,maison,44.56736655,6.085689118,gap,5000,170,,4000,121,C,6,B,,5,5,1,0,0,23,0,1,0,0,0,0,0,499000
28819255,terrain,48.06736288,2.133086455,chilleurs-aux-bois,45170,6000,,,,,,,,0,0,0,0,0,9,0,0,0,0,0,0,0,242000
28820507,maison,46.3670241,6.478804959,thonon-les-bains,74200,10153,,369,,,,,Sud-Ouest,4,3,1,1,1,5,0,1,0,0,0,0,0,429140
28833665,appartement,42.69592614,2.897633847,perpignan,66000,150,2,,,,,,,4,3,1,0,0,13,0,1,0,0,0,0,0,378000
28849931,maison,45.35400523,4.985091475,pact,38270,130,,,,,,,,5,4,1,0,1,9,0,0,0,0,0,0,0,140000
28849939,divers,45.25155549,4.721921781,davezieux,7430,80,,,,,,,,,,,0,0,5,0,0,0,0,1,0,0,162000
28854699,appartement,48.8569871,2.351569181,paris-4eme,75004,11939,1,,185,D,55,E,,5,3,1,0,0,8,0,0,1,0,0,0,0,1690000
28904141,terrain,49.13476596,2.253788469,champagne-sur-oise,95660,372,,372,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,95000
28907455,appartement,43.55802274,7.132589488,cap-d'antibes,6160,3638,2,,,,,,,2,1,,0,0,8,0,0,0,0,0,0,0,149000
28926123,appartement,48.8865573,2.315452469,paris-17eme,75017,394,4,,,,,,,2,1,,0,0,7,0,0,0,0,0,0,0,475000
28973979,appartement,43.28197114,5.378617304,marseille-6eme,13006,23539,2,,,,,,Sud-Est,10,9,,0,0,10,0,0,1,0,0,0,0,830000
28975303,maison,48.89422916,2.524553151,le-raincy,93340,240,,1650,155,D,36,E,,9,6,1,1,0,15,0,1,1,0,0,0,0,1180000
28985685,maison,50.5856263,1.800323486,parenty,62650,104,,1500,181,D,2,A,,4,3,,0,1,24,0,1,0,0,0,0,0,232000
28992245,appartement,46.24931163,6.01833496,saint-genis-pouilly,1630,9288,2,,127,C,5,A,Sud-Ouest,4,3,1,0,0,11,1,0,0,0,0,0,0,380000
29015629,appartement,46.3714214,6.484968813,thonon-les-bains,74200,721,3,,,,,,Sud-Est,4,3,,0,0,7,0,0,0,0,0,0,0,179000
29017271,propriété,44.57247007,4.751822693,montelimar,26200,42,,,,,,,,5,2,,0,0,1,0,0,1,0,0,0,0,60000
29033129,chalet,45.75092145,6.41110856,ugine,73400,96,,2300,261,E,61,F,Sud-Est,4,3,1,0,1,12,0,0,0,0,0,0,0,395000
29050375,appartement,51.0222164,2.381224277,dunkerque,59240,66,2,,140,C,32,D,Sud-Ouest,2,1,1,1,0,22,0,1,0,0,0,0,0,309750
29051271,villa,44.05175297,4.14906906,vezenobres,30360,136,,2334,207,D,11,C,Est-Ouest,5,4,1,0,1,8,0,0,0,0,0,0,0,279000
29055637,divers,44.93439986,4.907605304,valence,26000,98,,,,,,,,,,,0,0,4,0,0,0,0,1,0,0,153000
29104039,divers,44.93488725,4.897411091,valence,26000,115,,,,,,,,4,3,,0,0,8,0,0,0,0,1,0,0,265000
29123539,maison,49.43734691,2.196474355,laversines,60510,105,,535,152,D,26,D,,6,4,1,0,0,6,0,0,0,0,0,0,0,245000
29140877,maison,47.99293705,2.753051338,montargis,45200,115,,1270,228,D,4,A,,5,3,1,0,0,9,0,0,0,0,0,0,0,119000
29140885,divers,47.70167383,2.624475464,gien,45500,1300,,5335,,,,,,,,,1,1,12,0,0,0,0,0,0,0,272000
29140887,divers,47.68870163,2.625377102,gien,45500,1300,,,,,,,,,,,1,1,12,0,0,0,0,0,0,0,272000
29159037,maison,47.68869525,2.629169313,gien,45500,175,,2400,175,D,25,D,Sud,8,5,1,0,1,11,0,0,0,0,0,0,0,270000
29159041,maison,47.9991027,2.74722954,montargis,45200,60,,1652,,,,,,3,2,,0,0,8,0,0,0,0,0,0,0,56000
29159055,maison,48.00422099,2.75007593,montargis,45200,175,,5695,155,D,46,E,Sud,8,5,1,0,0,15,0,1,0,0,0,0,0,292000
29159059,divers,47.69432264,2.634645375,gien,45500,120,,210,116,C,28,D,,,,,0,0,10,0,0,0,0,0,0,0,116000
29159065,maison,47.68211235,2.630775978,gien,45500,81,,640,210,D,57,F,,4,2,1,0,1,12,0,1,0,0,0,0,0,96000
29159067,maison,47.68966351,2.632728315,gien,45500,175,,5695,155,D,46,E,Sud,8,5,1,0,0,14,0,1,0,0,0,0,0,292000
29159079,villa,43.1044496,5.886702488,la-seyne-sur-mer,83500,175,,2500,111,C,12,C,Sud-Nord,7,4,1,0,0,11,0,0,0,0,0,0,0,755000
29159115,maison,45.85566098,5.43568566,villebois,1150,84,,400,,,,,Ouest,4,3,1,1,1,8,0,0,0,0,0,0,0,189000
29159159,appartement,42.79772428,3.035471189,le-barcares,66420,27,1,,180,D,8,B,Sud-Est,2,1,1,0,0,10,0,0,0,0,0,0,0,105000
29159161,appartement,42.78797114,3.033424615,le-barcares,66420,4783,3,,,,,,Nord-Est,3,2,1,1,0,9,0,0,0,0,0,0,0,91000
29167063,maison,42.99696573,1.140463487,saint-lizier,9190,191,,325,,,,,,7,5,1,0,0,8,0,0,0,0,0,0,0,72150
29182801,maison,45.89651034,5.438981395,cleyzieu,1230,125,,690,,,,,,4,3,1,0,0,14,0,0,1,0,0,0,0,299000
29182807,maison,47.63239906,2.73872332,briare,45250,120,,,568,G,36,E,,5,3,1,0,1,9,0,0,1,0,0,0,0,86000
29182821,divers,47.69094483,2.619561072,gien,45500,104,,,,,,,,,,,0,0,11,0,0,0,0,0,0,0,56000
29205379,maison,43.80418125,0.431270825,castera-verduzan,32410,200,,3000,,,,,Sud,8,5,1,0,0,10,0,1,0,0,0,0,0,170000
29214135,terrain,47.55037518,3.181727139,treigny,89520,1194,,1194,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,25000
29218333,propriété,47.65022865,-2.929355688,plougoumelen,56400,123,,,,,,,,6,4,1,0,0,5,0,0,0,0,0,0,0,409110
29224001,appartement,44.82007597,-0.782591467,saint-jean-d'illac,33127,21,2,,,,,,,1,,1,0,0,4,0,0,0,0,0,0,0,87800
29228199,appartement,42.54122442,3.021487454,argeles-sur-mer,66700,108,,,81,B,3,A,,4,3,1,0,1,4,0,1,0,0,0,0,0,315000
29228217,maison,45.24720617,0.338225856,riberac,24600,260,,1300,659,G,21,D,Est-Ouest,4,2,1,1,1,12,0,0,0,0,0,0,0,82900
29228223,maison,42.54389448,3.038035888,argeles-sur-mer,66700,11988,,120,,,,,Sud-Nord,5,3,1,0,1,9,0,1,0,0,0,0,0,229500
29241429,maison,43.13472989,5.845803117,ollioules,83190,8626,,237,120,C,4,A,,4,3,1,1,1,7,0,1,0,0,0,0,0,448000
29241437,propriété,43.34633313,5.58845817,roquevaire,13360,279,,44000,146,C,37,E,Sud,10,6,1,1,1,8,0,1,0,0,0,0,0,1020000
29241445,propriété,44.68491682,4.61385176,rochessauve,7210,1485,,25000,,,,,Sud,23,18,1,1,0,10,0,1,0,0,0,0,0,1250000
29257533,appartement,43.83480012,5.782860558,manosque,4100,6559,2,,,,,,,3,1,1,1,0,6,0,0,1,0,0,0,0,99900
29259567,appartement,48.81433714,2.512686029,champigny-sur-marne,94500,81,7,,,,,,,4,3,,0,0,3,0,0,0,0,0,0,0,460000
29284749,maison,45.24794987,5.03303237,hauterives,26390,100,,,180,D,42,E,,5,2,,0,0,5,0,0,0,0,0,0,0,89000
29298897,maison,47.68755375,2.630822128,gien,45500,175,,2400,175,D,25,D,Sud,8,5,1,0,1,11,0,0,0,0,0,0,0,270000
29298919,divers,47.68477967,2.629671391,gien,45500,120,,210,116,C,28,D,,,,,0,0,10,0,0,0,0,0,0,0,116000
29298941,maison,47.68324495,2.63125792,gien,45500,168,,,149,C,35,D,,7,4,1,1,0,11,0,1,0,0,0,0,0,155000
29298943,maison,47.68729135,2.635987735,gien,45500,81,,640,210,D,57,F,,4,2,1,0,1,12,0,1,0,0,0,0,0,96000
29298945,maison,47.68602871,2.622413817,gien,45500,175,,5695,155,D,46,E,Sud,8,5,1,0,0,14,0,1,0,0,0,0,0,292000
29298949,villa,43.09512464,5.886394132,la-seyne-sur-mer,83500,175,,2500,111,C,12,C,Sud-Nord,7,4,1,0,0,11,0,0,0,0,0,0,0,755000
29299037,appartement,42.7911928,3.030076746,le-barcares,66420,4783,3,,,,,,Nord-Est,3,2,1,1,0,9,0,0,0,0,0,0,0,91000
29314483,maison,47.99900242,-4.106302484,quimper,29000,138,,371,144,C,25,D,,7,5,1,0,0,11,0,1,0,0,0,0,0,299500
29320147,divers,47.68423432,2.626963236,gien,45500,104,,,,,,,,,,,0,0,11,0,0,0,0,0,0,0,56000
29322469,appartement,43.34857605,5.384708544,marseille-14eme,13014,62,,,40,A,6,B,,3,2,,1,0,6,0,1,0,0,0,0,0,185000
29346925,maison,43.23206637,0.084292736,tarbes,65000,170,,2120,161,D,2,A,,6,5,,0,1,6,0,1,0,0,0,0,0,342000
29347519,maison,48.21712967,3.729951592,aix-en-othe,10160,1000,,14763,181,D,27,D,Est-Ouest,26,18,1,1,0,30,0,1,0,0,0,0,0,335000
29347525,divers,44.94531935,4.902487737,valence,26000,115,,,,,,,,,,,0,0,5,0,0,0,0,1,0,0,38700
29352383,appartement,43.1027515,5.888136191,la-seyne-sur-mer,83500,67,2,,,,,,,3,2,,1,0,6,1,0,0,0,0,0,0,169000
29352417,appartement,42.54398745,3.017746571,argeles-sur-mer,66700,108,,,81,B,3,A,,4,3,1,0,1,4,0,1,0,0,0,0,0,315000
29352431,maison,42.5444864,3.024242897,argeles-sur-mer,66700,48,,,,,,,Sud,3,1,1,0,0,8,0,0,0,0,0,0,0,96000
29352441,maison,42.55062824,3.024511679,argeles-sur-mer,66700,11988,,120,,,,,Sud-Nord,5,3,1,0,1,9,0,1,0,0,0,0,0,229500
29358491,appartement,43.4137824,6.75567111,saint-raphael,83700,106,,,,,,,Sud-Ouest,4,3,1,0,0,7,1,0,0,0,1,0,0,680000
29407199,divers,45.96304187,1.758143002,bourganeuf,23400,450,,270,152,D,46,E,,11,7,1,0,0,19,0,0,0,0,0,0,0,196100
